area,bedrooms,bathrooms,price
4885,5,1,14934411.329718733
1746,2,4,5457972.144048028
4923,4,2,15028699.814308954
4383,3,3,13389955.887019716
3968,3,4,12174786.44083681
3709,1,3,11267497.805075716
1184,3,2,3762267.8321678103
2560,4,5,8029165.747774489
3302,4,1,10136106.02236747
4300,5,4,13270186.251588123
1057,3,2,3381629.3995739734
2930,2,3,8980324.282390183
4237,4,2,12970473.948907053
4319,3,1,13137883.637443995
4472,1,1,13496183.134402003
4398,5,1,13473636.862147449
3147,1,1,9521140.589825377
3212,1,4,9806686.009941297
3977,5,4,12300704.652398886
3955,5,1,12144552.665823426
1309,5,5,4326098.488071322
2739,5,4,8586460.441669492
4453,4,1,13589310.69244388
4930,2,5,15040707.877144624
4132,3,2,12606734.965820711
3473,4,5,10768188.237451768
4375,1,3,13264939.142802635
3500,1,5,10699414.87545907
3734,2,4,11421050.058412306
3393,2,1,10309518.766065944
2128,5,1,6663904.785949992
3206,2,2,9777015.38722818
2014,3,4,6311140.036494361
3312,4,2,10196538.628032017
1332,2,2,4156102.3986134278
2357,1,2,7181506.96157191
3373,1,5,10319689.404725822
1654,5,5,5362364.737578159
4901,5,3,15043702.225577364
3102,3,1,9486245.234202763
1947,3,4,6111376.926801583
1533,4,4,4918293.7086968245
3396,5,5,10588483.384893265
1569,4,1,4937224.276754598
4759,5,2,14587897.376405062
1577,1,5,4930600.740948996
2344,3,1,7211858.690261667
1104,4,1,3542838.700014637
4431,5,2,13603136.333462676
3399,4,2,10456361.478959788
2274,4,5,7171683.140762034
1967,2,3,6091971.5983355045
3359,4,3,10366904.818881964
4922,3,1,14946695.367284004
4013,3,5,12339219.959814193
3149,2,2,9607524.528714193
3611,1,1,10913566.555557804
1212,2,1,3765784.109860065
4999,4,1,15227861.176582865
4877,3,1,14811514.858360704
4052,2,2,12316152.01831357
4697,4,4,14410897.093047997
3506,2,2,10677761.51381348
2360,4,1,7310864.438204982
1252,3,1,3936046.9927497967
2077,4,1,6461905.593648297
1958,1,3,6014382.13306627
1909,3,4,5996253.299527393
3836,4,2,11768438.772657393
2903,5,2,9018137.998867823
1000,3,4,3269354.587510898
2301,1,2,7012026.06267904
2002,4,4,6325606.374561356
3995,1,5,12184578.304604942
1926,1,5,5977627.88721673
2426,4,5,7627869.077882588
4659,3,4,14246775.446122637
4805,5,4,14784634.688182326
4965,1,4,15064051.249912998
2478,1,5,7633969.115723648
1144,1,4,3602013.5893023903
1069,3,3,3447362.711886297
4161,3,3,12723637.382308738
2686,1,3,8197439.439916031
1012,3,5,3335986.433264885
2291,2,3,7062727.242847489
4608,2,1,13953671.256385708
1674,5,5,5421424.632928848
1427,3,1,4461815.523703503
2637,3,4,8180927.44022861
4981,4,2,15203685.913330855
1760,4,4,5599744.598218026
2778,4,5,8684167.83537691
3131,5,4,9763515.212385703
4064,5,4,12562642.582077798
2983,4,1,9179712.549715098
4494,4,3,13771594.873843398
1116,1,1,3427772.7948981975
2486,4,5,7807991.5678007025
4936,3,5,15108482.27798412
4792,4,4,14696162.695933376
3239,3,3,9956595.182608586
1546,1,3,4778844.428830358
1487,1,1,4541413.202685813
4463,3,2,13599881.767074954
3277,1,5,10030799.521751111
2750,1,3,8389582.17573193
1361,2,4,4303197.580502203
4473,3,4,13689815.154395305
2538,1,1,7694016.320618941
2871,2,2,8773675.560175879
3406,4,1,10448377.70669147
1002,2,4,3226520.272624824
4297,3,4,13161102.714588057
1750,2,2,5410209.403996349
2669,4,3,8297346.755449165
1933,1,2,5909250.539297702
1460,2,4,4599059.959148586
3917,3,5,12051221.0355778
2798,4,3,8684343.119098768
2394,3,1,7362163.9715358475
4134,5,5,12802565.272029478
1355,2,5,4314561.303094892
4122,1,2,12475502.462803127
1166,2,2,3658594.6181339496
4887,3,3,14901649.685640138
1163,1,2,3599505.901508872
4183,2,4,12768398.756251596
2374,1,4,7292629.9990591
3666,5,5,11397183.515570285
4863,4,3,14879837.33945247
3861,1,5,11782097.775281593
1305,1,2,4024761.0506796767
4165,5,4,12864012.990929406
3506,1,3,10658533.40664191
4331,1,2,13103254.534928396
3484,2,1,10582086.603848297
4234,4,1,12931910.899600472
4305,4,5,13264710.73795962
4829,5,3,14827594.684600228
1146,5,4,3807104.268638232
4717,3,2,14361544.008755283
4076,1,2,12338320.115963107
1661,2,2,5142554.319681507
1325,4,3,4265040.625257884
2008,3,4,6293171.193559857
3712,3,1,11316114.312820183
3795,1,3,11525858.419573735
1241,4,5,4073235.2216677982
3629,1,3,11026641.084483624
3198,1,2,9704900.230162734
4533,3,1,13779870.01615862
3084,5,2,9562065.06520459
1038,3,3,3354167.4721112805
4209,4,2,12886477.139175616
2650,5,4,8319552.375518513
3619,5,4,11226592.493122075
1007,2,1,3150634.054683418
4821,4,1,14693926.991692314
1724,2,3,5362124.756486316
1755,2,5,5515083.094981536
1037,1,3,3250076.557617908
3799,4,4,11717441.546948925
1840,3,4,5789153.915679745
1899,1,5,5897782.920602089
4196,1,2,12697885.557383444
2905,1,1,8795075.39587009
2522,5,3,7905208.144014496
1018,3,2,3264684.816544291
3793,2,4,11598398.518496158
2722,3,5,8465299.460782485
3357,4,1,10301889.653825112
4939,4,1,15046484.773591902
2755,5,3,8604563.454399113
2894,3,4,8952715.863236388
3861,4,2,11842978.29115705
1466,1,5,4597889.473721484
2053,3,2,6368649.497391617
2167,2,2,6661337.5768688815
2856,4,2,8828623.799534325
4000,2,3,12190660.203947071
1704,2,3,5301756.880284102
2301,5,5,7302721.377967908
1326,1,4,4147890.254729554
2128,1,1,6464804.217570717
1680,2,2,5200004.501020165
2390,1,1,7249149.734574949
3000,5,4,9369385.167095834
1510,2,4,4749176.851979463
2821,1,5,8662064.69065173
2378,3,1,7313316.349122695
2702,5,4,8475486.529826874
1766,2,1,5428184.109617921
1880,2,3,5829865.179599414
2666,5,2,8308454.883121872
1511,5,3,4873711.561903588
1558,3,4,4944557.580051931
3522,3,1,10746656.617340928
3930,2,2,11950771.654887088
1302,3,3,4146760.537582564
2200,3,4,6870795.415247032
4348,4,1,13273638.10186311
1467,3,3,4640655.758777337
1415,1,5,4444519.24650434
4567,2,2,13861674.665131902
4287,2,2,13021394.40979856
1717,1,1,5230115.450437529
4028,4,3,12374635.520484481
2790,2,2,8529182.853316028
1901,2,2,5863175.469626911
1434,2,3,4492518.735516016
2766,4,5,8648549.850557122
3682,4,3,11336087.297727035
2103,1,4,6478701.616687794
1259,5,4,4146479.676199161
4201,4,4,12923517.970778205
4957,3,1,15051327.605745086
1122,1,5,3565525.037494102
4004,1,3,12151799.26867359
3123,2,4,9589384.907441925
1678,1,4,5203484.075178502
2380,3,4,7409943.137534213
3781,3,5,11642862.250429582
2175,5,4,6894055.239392746
1034,3,2,3312642.0871405755
4369,2,5,13357264.562723916
1228,4,3,3973414.159212516
3410,4,4,10550116.28508157
3006,1,4,9187898.880255826
4256,3,3,13008430.402811537
2823,3,3,8708850.489474751
1543,1,1,4708729.969907802
3154,1,3,9601445.732892876
3318,2,2,10114753.176124942
1401,3,5,4503659.883006856
4205,5,2,12924706.195924267
4707,4,4,14440385.36961998
3160,5,5,9879946.94463693
3327,1,3,10120616.136712102
4057,1,3,12310425.889187278
1783,2,5,5598047.7477377085
2453,1,4,7529142.987189832
1194,3,5,3881831.593845815
2082,3,4,6516028.345520384
1365,3,2,4304499.217286639
3067,2,4,9420110.352616405
3508,5,1,10803298.975819817
3020,1,4,9230582.019367954
3697,3,4,11361018.149746241
3909,5,5,12126293.541195624
3428,5,1,10564030.428575533
4580,1,3,13880604.969436646
1440,1,2,4429847.150161406
4473,3,1,13599554.491170181
4739,1,2,14326810.64259384
1580,1,4,4910914.925316206
4369,2,5,13356831.411180433
1705,5,2,5424546.190363789
4616,3,2,14057086.439437455
1754,4,3,5552517.306224836
4233,2,4,12918450.573815795
3052,5,3,9495403.570301445
4477,4,5,13780565.374843191
1206,5,1,3897287.3685593414
4006,5,2,12328956.633952688
2774,2,5,8571322.046322946
2573,1,3,7859210.515526957
2905,2,4,8934530.944807
4029,5,4,12457078.974852683
3307,3,5,10221191.987207
4371,5,5,13513565.15121173
1352,2,2,4215399.256974182
4918,5,2,15064360.078884441
3430,2,5,10540965.786159547
3066,3,5,9498604.855792275
4218,1,5,12853188.049431719
4950,1,3,14989255.807968682
2650,4,1,8180417.240817514
2174,4,1,6752903.991976223
2482,5,5,7846874.470928582
1451,1,1,4433388.7150428295
3559,4,4,10997121.135922618
4240,3,4,12989818.033039914
4183,4,2,12808710.20367125
1212,5,2,3946803.6243084106
1388,5,1,4443368.662030881
3891,3,5,11973063.02616274
2928,4,2,9044842.447883716
1534,3,2,4812068.48258964
4697,1,5,14291249.26267714
2686,5,4,8428598.592423467
4912,4,3,15025672.180179225
2680,3,1,8220791.733179754
2716,2,4,8368146.831199403
1729,1,5,5387656.060177637
2553,5,1,7939066.290687037
2922,5,2,9076610.421068953
1143,2,2,3589378.750733686
1838,5,3,5854839.945682124
3131,4,1,9622060.754296191
4315,2,3,13134976.875208452
4530,4,4,13910630.730084023
2764,4,3,8582467.836291201
4704,4,5,14461509.099871635
3434,4,5,10652164.412128076
2734,2,2,8361709.752694153
4889,1,4,14837278.249223463
3162,3,1,9666987.249744957
2993,5,2,9288362.797360579
3545,1,5,10835118.228375481
2201,1,5,6803857.376977566
1056,1,4,3337432.7126854183
2297,5,2,7200051.860030226
2574,1,2,7831116.044078157
3088,1,1,9344675.123771096
2445,2,5,7585219.457260641
4835,4,5,14854094.669079594
4609,2,3,14016232.647936616
1411,2,5,4483620.269250297
3924,1,4,11942339.465560714
2446,5,5,7737406.288579931
3434,1,4,10472069.772302432
1425,2,1,4405119.717937357
2435,5,2,7615340.017480968
3599,1,1,10877635.411691032
1409,1,4,4397339.307351792
4051,4,5,12503847.609763065
1284,4,5,4201055.776571011
4279,4,4,13157111.512784455
3774,5,5,11722231.022194693
2995,5,1,9265663.208531616
2122,2,5,6615949.460112853
2430,5,5,7689901.366361769
2516,5,3,7887292.641270502
4155,5,5,12865105.360023506
3289,5,4,10236413.925169777
4693,5,5,14478916.452616267
2694,1,2,8191815.083821942
3727,2,5,11431253.522096816
3311,3,5,10232448.844574936
2078,3,1,6413255.563827611
4351,4,5,13403591.027078444
2704,1,2,8221333.05926925
3767,1,5,11501309.110587802
4677,2,4,14250100.109696735
4193,5,3,12919135.10818785
2247,4,3,7030895.064929195
3449,1,4,10516356.839087822
4532,1,4,13766014.882271359
2511,4,2,7792567.368199224
4022,3,1,12245564.154290343
1383,3,5,4449430.437826238
1098,2,2,3454565.703889327
1090,4,5,3620428.2307825354
3243,4,4,10049503.612533746
3347,1,3,10180876.447495947
1014,3,4,3311996.811377003
4897,5,2,15000462.81668867
4152,3,3,12696764.117106251
1014,1,1,3122670.2174145044
3387,2,2,10320547.6855865
4235,5,1,12984074.22794332
1089,1,4,3436013.06237295
3921,4,5,12113657.658400891
2746,1,2,8348391.471970921
1006,3,3,3258443.1838641306
4979,5,1,15216872.144909887
1999,2,1,6126631.164854377
1162,1,5,3685544.6736845397
2915,2,3,8935430.597897647
3243,5,3,10068494.216449013
4034,2,2,12261344.939456409
3441,3,4,10593366.07575982
1046,2,2,3297656.117776741
1829,2,4,5707440.799307189
4167,4,5,12850298.996941708
1958,3,5,6174285.138346637
4434,3,5,13601654.282353437
4818,3,3,14693236.20181342
1636,3,2,5118575.408223783
4581,5,3,14082272.428209636
2979,2,1,9067577.133552585
3974,3,1,12102938.94668889
3628,2,4,11104479.941141305
4931,3,4,15062268.577341478
1608,2,3,5013651.185372799
2117,4,4,6671739.279044582
2117,5,1,6631692.62499247
2553,2,5,7908598.672176704
1244,2,4,3951069.0942938575
2723,5,5,8569340.799796464
3095,1,1,9365104.200174065
3103,5,1,9588856.146417297
4651,1,4,14123079.813079966
4856,4,4,14888269.406162838
3731,1,4,11363539.855683776
3234,2,1,9832309.809985563
3156,4,4,9787993.708233329
3356,3,1,10247834.008178134
1631,4,2,5152938.312710148
2793,2,4,8598591.91397006
2686,1,4,8228962.930459099
1450,1,3,4490760.315035629
2355,1,1,7145080.4572798265
1480,5,5,4839312.169265979
4679,4,3,14326268.131223712
4313,2,5,13188204.477376947
2888,5,1,8944335.069018045
4222,2,1,12796037.87730949
4668,2,4,14223726.147689944
2118,5,3,6693841.936834512
3898,5,4,12064302.015649602
1736,1,1,5288388.030705203
1175,3,5,3825637.21595172
4208,1,1,12703009.308814522
2217,1,2,6760004.158580761
3745,1,2,11344821.59278079
3415,2,3,10434674.232518962
3042,3,5,9426355.71622141
2257,1,3,6910681.229896551
4770,5,1,14589792.229657998
4940,1,5,15019236.525735673
3524,3,4,10842700.739873087
2958,2,3,9064538.798601838
1547,4,3,4930924.641073376
3863,4,4,11909379.63505932
1845,5,3,5874002.664449785
2662,1,3,8126745.038606265
1216,2,3,3838976.909025367
1560,4,4,4999613.480854966
2199,1,4,6766424.473435918
3362,5,2,10395709.028827038
1996,5,2,6298626.673112447
4335,3,5,13305826.754742973
1441,2,4,4542742.61828724
2309,1,5,7127459.692375097
1740,4,4,5540007.381352933
1645,5,1,5214024.590810481
4569,2,3,13897197.902076479
2409,2,1,7356718.485619453
2158,2,2,6634388.401255157
1096,1,2,3397108.2124450086
1252,1,5,3956310.802876268
3311,4,3,10223867.340803474
4313,4,1,13169296.686318196
2499,1,4,7667551.18327194
3962,1,4,12056256.148394808
4995,1,4,15154631.150681442
2917,4,3,9041383.069691163
2586,4,3,8047049.370996906
4224,3,3,12911057.525457833
2831,4,1,8722292.967613893
3817,1,5,11651920.431077633
2756,1,2,8377107.128973773
1322,1,2,4076820.272833485
2675,5,4,8394141.02754493
2006,4,1,6248575.797411462
2343,5,1,7308094.494354551
3289,5,3,10207231.414177053
3154,4,1,9692481.12556318
3751,1,3,11392105.37991874
1733,2,5,5449307.190971369
4888,3,1,14843433.05758012
1333,5,2,4309860.105449048
2742,4,1,8455981.30271234
4337,5,3,13350295.158463277
3511,1,2,10642885.877625719
1278,5,1,4114842.817166237
4081,2,1,12372251.36688544
3561,3,3,10923807.80929044
3398,4,5,10544062.178309176
1691,3,5,5372970.671775784
1603,4,1,5038741.845085954
1689,1,5,5266123.995778703
2880,5,2,8950667.19897933
4171,3,4,12783524.49648928
4120,3,3,12600123.610400816
4677,2,3,14220883.624121208
3042,2,1,9255285.691230206
3777,3,1,11510465.506431034
2499,5,3,7837489.900305376
3517,1,3,10690606.42467668
3075,3,2,9434792.318116391
3476,5,1,10707771.044856245
1226,3,3,3917001.1406523087
3308,4,2,10183152.740202256
1072,5,1,3495985.9393364065
4169,5,4,12876054.48231832
3150,1,4,9620724.299009496
4269,1,4,12977070.319703542
1140,3,5,3720481.391711523
1902,2,4,5926173.350507429
1713,5,2,5449071.200455861
1182,1,5,3745491.636829865
4178,3,2,12743471.103225056
4725,4,3,14464433.066071501
2183,2,4,6769095.99527329
1535,1,2,4715866.127500723
3698,1,2,11204389.794657158
1388,3,3,4404983.675228897
3227,1,5,9881743.379787141
3958,4,2,12134781.37818194
1073,3,1,3399014.786943257
2863,4,3,8878748.498839896
3477,4,1,10661738.074181052
3574,2,2,10882959.271597603
4309,2,4,13146356.719871279
3503,5,1,10788280.047096692
3334,4,1,10232020.456721222
3018,3,1,9234412.6060766
1719,2,3,5347306.936651218
1516,3,4,4818940.150816508
3705,1,2,11224539.952036086
3502,4,4,10826278.340252131
4698,5,5,14494150.335482845
1663,4,1,5219443.888572266
1670,5,5,5410037.980585888
4638,1,3,14053017.325647648
3593,5,3,11118067.713535221
4073,2,1,12349660.234934606
4795,1,5,14585946.253577214
3439,5,3,10657165.387912223
1545,2,4,4854515.454721344
4442,3,2,13535066.898983836
3590,1,2,10879326.745539654
1594,3,5,5082353.427251901
1324,4,4,4292210.56862308
4379,5,5,13537660.576759132
4332,3,2,13206716.720669404
2813,4,2,8698155.931116126
4895,1,3,14824593.678796876
2350,1,3,7190356.881911301
3324,5,5,10372910.638924604
1595,3,2,4994244.326787513
3414,2,3,10432856.866786944
1024,3,2,3281822.1860696753
2919,5,3,9096403.690361606
2000,5,3,6339007.804552216
2538,2,2,7773306.623146345
2970,3,5,9210434.164462684
4976,5,1,15207868.225460624
4056,1,2,12277615.91574257
3132,3,5,9695378.33796081
4350,5,4,13420591.823512722
2879,2,5,8887813.82397006
2147,5,1,6721492.72803547
3062,1,1,9266852.209788911
4734,5,5,14602935.548515607
2193,3,1,6758944.765653847
2805,4,2,8675447.905768875
4877,2,2,14791584.480326284
2396,1,2,7298048.609382692
3005,5,1,9294468.40510766
3029,1,5,9287477.519555567
1249,1,3,3886333.564770908
3862,4,4,11905353.784252182
1617,1,5,5051849.0187120065
2142,3,1,6606517.916513924
3275,1,5,10025140.743339185
1104,3,4,3581729.66334242
4340,3,4,13290358.055826154
2154,3,1,6641216.618453837
4002,4,1,12235610.627069492
3200,3,4,9869877.14904998
3028,3,5,9383548.138995443
2256,1,2,6877794.947895742
1732,3,4,5466152.00706537
4942,1,3,14965480.513235662
2896,5,5,9087560.43695527
1971,3,1,6092920.085729996
4443,4,1,13559140.375095211
2650,5,4,8320598.355687226
3618,1,3,10993025.503457712
1694,2,1,5212124.053624396
4287,2,2,13021313.511551837
2731,3,2,8403822.06828149
1058,4,5,3523769.574868081
1817,4,5,5801694.163550203
4579,3,3,13977060.16109744
1235,1,2,3815493.480918806
1381,4,5,4493357.1119236415
2357,1,4,7241158.779390758
2408,1,4,7393164.322681038
3118,5,5,9753929.68670997
4074,1,1,12301151.60004811
1721,3,4,5432895.380734435
3965,2,3,12084329.336682014
4027,5,4,12450605.112589043
3842,3,4,11796205.473282432
1421,1,4,4432766.66211827
3759,3,5,11576480.89258491
4509,5,2,13836356.244071515
3844,4,2,11791346.278647734
1582,3,4,5015485.373861583
4270,1,2,12920368.070829945
1912,1,2,5846588.548971309
4055,1,3,12304499.926344246
2149,3,2,6657418.957349311
4547,5,2,13951619.748444593
3597,1,1,10870434.15245674
3387,4,4,10481900.568952894
3643,5,5,11329542.540591415
3782,5,2,11656878.63931903
1762,4,1,5516239.473278479
4742,2,3,14415209.244278269
3244,1,5,9931229.243409224
1948,4,1,6073610.089548
4440,5,5,13720357.530753035
3533,2,3,10789002.026181893
4037,5,4,12480748.672259517
4185,1,2,12664526.05744952
4223,1,3,12808646.395116357
3428,1,2,10394070.251347557
1748,4,5,5594533.655536631
3755,4,1,11494793.239475608
4352,5,3,13395874.561722366
4847,1,2,14650977.820424553
2889,3,4,8937704.603752231
2112,3,4,6606943.82383331
2805,2,4,8635778.721216328
2696,1,1,8167420.251239076
4308,1,5,13124861.339125853
4991,5,5,15372539.423151847
1436,2,5,4558148.172575033
4454,5,3,13701856.704788996
3323,2,1,10098969.15957411
2526,1,3,7717654.032097436
2164,2,5,6742837.500427719
3437,1,1,10391695.977093967
1852,5,4,5926302.10419848
4936,2,1,14938357.786478503
2490,1,4,7639983.738972518
4126,5,3,12717278.122803947
1047,3,3,3380695.4047665237
4911,5,3,15073850.282312164
1621,3,5,5162821.168306908
3860,4,3,11869472.143408481
3540,1,2,10730251.611836366
4588,3,5,14064986.101808032
1719,3,3,5396826.079597084
2190,5,5,6970784.67583503
4972,2,2,15075368.343305243
1099,4,4,3616049.3062201818
4928,1,2,14894087.946444903
1829,4,3,5777159.984064067
1963,4,2,6149257.175768087
2619,1,5,8056314.747131085
2279,3,5,7137151.534098636
1872,5,3,5955042.846175523
2982,4,4,9266229.870230505
3290,2,3,10059815.957727434
4430,4,4,13610277.26789564
2356,5,4,7438709.129443093
4195,2,3,12775309.63545558
2425,1,4,7444833.885464695
3803,3,1,11588007.66987374
1274,3,3,4062634.576073761
1810,5,5,5829744.261659447
4843,1,2,14639888.583536882
1452,3,5,4656478.824347062
4608,2,1,13954848.119783808
1117,4,3,3641671.47966755
4143,5,4,12799000.33890938
2322,1,5,7166955.714554546
4483,4,3,13739552.64220926
3149,1,5,9646601.855786067
1472,1,5,4615694.993621211
1737,2,1,5341597.417047831
3066,3,1,9378100.472920727
3117,1,3,9490280.896290105
2969,5,5,9307985.281859484
2190,1,5,6769181.3242779
4349,5,4,13417451.61583098
3573,3,1,10898552.042539977
1992,5,1,6255346.696499535
4600,3,4,14070605.664215574
1875,1,4,5795305.489604941
2196,5,4,6958102.818383688
2620,5,4,8230621.200215908
2204,1,3,6751767.463319587
3503,1,4,10678263.628063675
1649,2,4,5167748.336656597
4109,2,4,12546800.24265696
1013,1,3,3178386.9492014535
3014,3,3,9281092.03403436
1226,4,3,3967274.264524488
4709,3,4,14396367.449715361
4315,1,4,13115765.786046451
3277,4,1,10060329.871220365
4789,2,3,14556813.783165364
1218,1,2,3763413.690677198
2303,3,2,7118965.033193692
2640,5,1,8199716.596504208
4520,4,5,13909715.316380436
2606,4,2,8078637.241390171
1353,1,3,4198461.75285351
2073,1,2,6328738.862916309
2476,1,1,7508118.227961588
2471,5,2,7722387.392137288
1088,1,1,3344911.074139511
1974,1,4,6092808.078773199
3133,5,2,9709404.480721
1947,3,3,6080712.34559293
4202,4,4,12926432.905990496
2226,2,2,6838182.777144691
4312,1,5,13135903.844248874
1866,3,1,5778315.757213765
1302,1,5,4106323.57146544
4955,1,1,14945977.078788385
3460,2,3,10569752.350394752
2364,5,2,7401824.197690016
2621,1,2,7973704.292856329
1932,1,2,5906900.119101853
3623,1,3,11009168.410304395
2887,3,4,8931227.02341905
3845,3,4,11804200.791545918
3215,4,1,9875828.603505805
3549,3,3,10886019.641220469
4284,3,3,13091245.483482728
4951,2,1,14983123.837712737
4646,1,3,14078846.320128439
2603,2,4,8028885.861400261
4251,2,3,12942151.310841775
1697,3,3,5330982.700952792
2743,1,3,8368216.554198987
2868,1,5,8803975.089147469
4316,1,3,13087769.592781056
3701,2,2,11262344.614751672
2714,2,1,8271595.840353285
2079,1,2,6346996.677036441
1217,4,3,3940250.71996665
3828,3,1,11664101.627060976
4794,4,5,14732623.193776224
2093,5,2,6589121.26735538
1918,2,4,5974211.877899878
2976,3,3,9167228.010384806
2536,2,5,7857153.300254574
4197,1,1,12670785.597857632
4960,4,5,15229656.066262016
4278,2,3,13023559.886616062
4952,2,4,15075050.139520805
2120,2,5,6610415.842510693
3629,4,3,11176010.563918028
4656,2,5,14217552.283148872
4010,2,4,12250998.18414875
2478,4,4,7753355.888363353
2718,2,2,8313637.094756545
1249,1,5,3947800.104805025
4096,5,3,12627451.703096967
1167,1,2,3610555.6386810993
3282,3,5,10146910.133970037
3172,5,2,9825066.245277839
2963,3,2,9099502.008438727
3499,3,4,10767731.584558114
2769,1,5,8507139.708893947
3676,3,1,11208672.737137796
3365,1,5,10294160.658049265
2079,4,5,6587221.50293069
1067,1,3,3341499.5621095607
1993,1,3,6119387.000966488
3474,4,1,10652811.695256747
3499,2,2,10656594.779712813
3584,2,4,10972045.369909955
4582,4,2,14006152.45460495
2782,2,5,8595337.9118957
1166,2,2,3658068.1955133257
1251,2,4,3972802.586858229
2543,1,1,7708102.98219918
3872,2,4,11835129.325140698
3150,1,3,9589735.947131963
1607,2,5,5070047.241455415
4784,5,3,14691996.243993577
1266,4,4,4118731.1217614478
4155,2,4,12684815.449188482
1323,2,1,4099061.0935454117
2719,1,2,8266335.414823315
2495,2,3,7675817.125598778
4574,4,5,14072745.38890289
3008,2,3,9213284.15556978
2917,2,3,8940300.205091486
1602,2,4,5026230.198564089
3934,1,5,12002933.39758531
1828,4,1,5714054.28248301
4819,2,2,14616898.976263724
1485,4,3,4745136.876236881
4711,3,4,14403781.113511007
3954,4,1,12091597.134747598
4000,1,2,12109433.433722131
2347,1,2,7151513.600652012
1042,3,3,3365432.331444712
3166,3,1,9678724.404452505
3837,2,1,11640304.831908586
3220,3,2,9870743.56201869
4764,5,3,14631684.078892734
4191,5,3,12913850.136647427
1095,3,4,3555396.6691389736
3850,2,4,11770748.8685355
4424,4,5,13621537.70873341
1496,1,1,4568032.960534702
3054,3,3,9401994.414162803
2334,2,4,7222595.880558997
4526,5,4,13948553.00318585
4463,1,2,13498627.433931634
2585,2,1,7884223.253803448
4053,4,4,12478777.991582438
3569,1,1,10786441.761326106
4677,4,5,14380410.574005254
4423,1,5,13468258.332576234
3632,5,4,11266672.46963765
3540,5,1,10899043.339212552
1868,2,2,5764589.420311516
1850,1,5,5749475.3154574605
4073,3,1,12398784.862973467
1699,4,1,5327059.045728969
3919,5,4,12126004.865587614
2410,1,4,7399920.780238538
2353,3,5,7359790.588915909
3973,3,5,12218936.91350754
2674,4,4,8341675.262417956
4953,1,3,14998510.25227382
2959,1,2,8986629.490028411
4257,2,3,12960103.939967023
4196,4,1,12818490.677389907
4834,1,1,14581496.196425075
2040,3,5,6420132.125638549
2701,2,2,8262416.256446872
3233,1,2,9808739.73620463
3797,2,1,11521704.830037562
2725,1,4,8345281.40224119
3516,5,5,10947847.662486916
2225,1,3,6815092.244103633
4002,2,2,12166432.441831017
1710,5,4,5499517.728462266
4147,1,3,12581724.302042484
3825,2,5,11724920.49505462
1117,3,4,3620290.1896355385
3254,5,4,10132920.347923208
1903,1,5,5908354.34748283
1892,2,4,5895580.320160397
4929,4,1,15017134.559910161
4496,2,3,13677975.118613811
4014,5,2,12352168.670382429
1729,3,4,5456193.711594889
1075,2,5,3474080.7686520605
3983,3,5,12248566.649174225
4265,3,2,13004470.543369986
3798,4,3,11683785.243883522
2946,1,2,8948103.463458607
3729,1,2,11297137.055234063
3806,1,3,11557687.203790192
4328,3,5,13284825.554394534
3224,3,1,9851685.050591525
1579,3,4,5007657.595655184
4293,2,5,13128545.140701734
3948,1,1,11924740.214708075
2549,3,5,7946169.6952963285
2157,2,5,6720802.504857296
3289,1,4,10037533.163336644
4951,4,4,15172854.937229797
3729,2,5,11437982.269420251
4312,1,3,13075872.836779106
1160,5,4,3850550.1604719805
4477,1,3,13571187.144537112
1966,2,1,6027530.00855019
3131,4,1,9622114.600907031
2264,2,3,6982542.71625487
1751,3,3,5492912.165730606
1722,1,4,5335909.550646104
4709,4,5,14476305.336968109
3602,1,4,10975053.513373649
1561,3,1,4863631.687965777
2132,2,3,6585349.7170440685
1900,3,3,5940968.041245125
1397,2,3,4381144.098875219
1529,3,2,4796049.207332901
4044,4,3,12421378.303377874
1359,2,4,4297884.552859005
2507,3,3,7761726.659659971
4406,3,2,13428861.308399456
4400,3,5,13499836.869982958
3173,5,2,9828522.648158843
3550,1,5,10849617.182531826
1073,3,1,3399123.2723387256
4966,4,2,15158747.926852424
2536,3,4,7877041.25927912
3051,4,1,9382631.430726249
1192,1,2,3685267.7216260615
2756,4,4,8587080.908439662
1737,2,3,5400347.58000157
2237,5,3,7051381.181433245
2124,1,3,6511839.8382674325
4039,5,3,12457579.514388245
4251,5,2,13062096.985575331
3798,3,3,11634847.366767703
1581,3,3,4983534.944022249
4215,3,3,12885168.693812672
1809,3,5,5727886.776830402
1907,4,1,5950763.160484599
3598,1,2,10904782.937204147
2712,1,4,8306160.297245335
1611,1,5,5033842.788356551
1792,4,1,5605587.639056269
2803,5,5,8808751.327061458
2526,2,4,7798608.263825437
2558,1,5,7873495.364198698
1588,1,4,4934337.628597803
3879,3,4,11907131.405023996
4705,1,2,14225337.767230634
4435,5,1,13584506.874465117
3338,2,1,10144987.217171032
3140,4,2,9680577.53490757
3897,5,1,11970437.471049571
2140,5,3,6759696.532297518
1295,3,3,4124736.5786604653
4903,4,1,14939375.999504857
1173,1,4,3689652.157428017
4963,4,4,15208596.817547763
2379,4,4,7456783.750106988
2875,1,2,8735036.97208404
2207,4,4,6940041.190901103
4993,1,4,15149699.209194561
2220,4,5,7010976.4374808185
2549,2,4,7866652.710532694
3748,2,5,11493456.262701232
2568,2,4,7923653.122863533
4958,2,5,15124040.47299462
4058,1,4,12343369.221251674
2376,4,3,7418712.744863808
3939,5,4,12187448.166821843
